시군명,사업장명,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,폐업일자,소재지시설전화번호,소재지면적정보,도로명우편번호,소재지도로명주소,소재지지번주소,소재지우편번호,WGS84위도,WGS84경도,업태구분명정보,X좌표값,Y좌표값,문화체육업종명,문화사업자구분명,총층수,주변환경명,제작취급품목내용,시설면적(㎡),지상층수,지하층수,통로너비,조명시설조도량,노래방실수,청소년실수,비상계단여부,비상구여부,자동환기여부,청소년실여부,특수조명여부,방음시설여부,비디오재생기명,조명시설유무,음향시설여부,편의시설여부,제공게임물명,공연장형태구분명,품목명
고양시,짱구게임파크,20151112,,13,영업중,,,,10364,"경기도 고양시 일산동구 고봉로 32-12, 101,102호 (장항동, 로데오플러스)",경기도 고양시 일산동구 장항동 736-1번지 로데오플러스 101~2호,10364,37.6643002,126.7657362,,179264.976584776,462470.609789312,청소년게임제공업,유통관련업,,,데스페라도3 외,115.6,1,,,,,,,,,,,,,,,,전체이용가,,
고양시,PLAY G.ZONE,20170704,,13,영업중,,,,10208,"경기도 고양시 일산서구 가좌로 30, 진풍빌딩 102호 (가좌동)",경기도 고양시 일산서구 가좌동 461-27 ,10208,37.6915324808,126.7227257205,,175502.379214822    ,465508.423709061    ,청소년게임제공업,유통관련업,,,"마트크레인, 코인러쉬, 럭셔리러브푸쉬, 짱",42.86,,,,,,,,,,,,,,,,,전체이용가,,
고양시,짱뽑기,20180220,,13,영업중,,,,10403,"경기도 고양시 일산동구 정발산로 24, 웨스턴돔1 1층 K-105-1호 (장항동)",경기도 고양시 일산동구 장항동 868번지 웨스턴돔1 K-105호,10403,37.6546825,126.7726001,,179867.687196662,461402.023019802,청소년게임제공업,유통관련업,,,,7.5,,,,,,,,,,,,,,,,,전체이용가,,
고양시,달사냥인형뽑기장,20170207,,13,영업중,,,,10286,경기도 고양시 덕양구 통일로768번길 17 (관산동),경기도 고양시 덕양구 관산동 181-19번지,10286,37.6884600,126.8652238,,188047.479622269,465133.316998328,청소년게임제공업,유통관련업,,,유니온,22,,,,,,,,,,,,,,,,,전체이용가,,
고양시,인형뽑기 좋은날,20170314,,13,영업중,,,,10495,"경기도 고양시 덕양구 충장로 134, 101호 (행신동, 아이프라자)",경기도 고양시 덕양구 행신동 943-1번지,10495,37.6242988,126.8349276,,185362.993987557,458018.610346952,청소년게임제공업,유통관련업,,,플러스크레인,59.48,,,,,,,,,,,,,,,,,전체이용가,,
고양시,Game Boom,20130628,,13,영업중,,031-257-5126,,411410,"경기도 고양시 일산서구 호수로 817 (대화동, 레이킨스몰 170~173호)",경기도 고양시 일산서구 대화동 2602번지 레이킨스몰 170~173호,10391,37.6679645,126.7513867,,178006.080301401,462865.812502378,청소년게임제공업,유통관련업,,,철권 등 22개,164.98,,,,,,,,,,,,,,,,,전체이용가,,
고양시,FUNNY LAND,20170922,,13,영업중,,,,10568,"경기도 고양시 덕양구 신원로 40-10, 103호 (신원동)",경기도 고양시 덕양구 신원동 622-1번지,10568,37.6642405,126.8890919,,190149.699986868,462442.366671295,청소년게임제공업,유통관련업,,,"러브푸시,신윷놀이,해피컷,퍼니랜드",49.6,,,,,,,,,,,,,,,,,전체이용가,,
고양시,킹오락실,20180807,,13,영업중,,,,10401,"경기도 고양시 일산동구 무궁화로 32-34, 라페스타C 127호 (장항동)",경기도 고양시 일산동구 장항동 764번지 라페스타C,10401,37.6613242,126.7688169,,179511.696299969,462156.749119648,청소년게임제공업,유통관련업,,,,69.25,,,,,,,,,,,,,,,,,전체이용가,,
고양시,X TOY 뽑기방,20170213,,13,영업중,,,,10462,"경기도 고양시 덕양구 마상로140번길 62, 1층 (주교동)",경기도 고양시 덕양구 주교동 616-3번지 ,10462,37.6572665,126.8357033,,185438.795856382    ,461676.13577507     ,청소년게임제공업,유통관련업,,,토이즈팝,39,,,,,,,,,,,,,,,,,전체이용가,,
고양시,뽑아방,20170630,,13,영업중,,,,10564,"경기도 고양시 덕양구 삼송로 12, 104호 (원흥동)",경기도 고양시 덕양구 원흥동 629-1번지,10564,37.6496036,126.8753125,,188931.464707078,460819.239631188,청소년게임제공업,유통관련업,,,,47.6,,,,,,,,,,,,,,,,,전체이용가,,
고양시,잘뽑히는집,20180102,,13,영업중,,,,10421,"경기도 고양시 일산동구 중앙로 1123, 142호 (백석동, 흰돌마을2단지아파트)",경기도 고양시 일산동구 백석동 1351번지 흰돌마을2단지아파트 청구코아상가 142호,10421,37.6471043,126.7814843,,179454.835          ,462535.865          ,청소년게임제공업,유통관련업,,,아케이드게임,40,,,,,,,,,,,,,,,,,전체이용가,,
고양시,스타게임장,20170224,,13,영업중,,,,10323,"경기도 고양시 일산동구 위시티2로11번길 31, 211호 (식사동, 스타타워)",경기도 고양시 일산동구 식사동 1531번지,10323,37.6779083,126.8123961,,183385,463977,청소년게임제공업,유통관련업,,,아케이드게임 등 25종,147.86,,,,,,,,,,,,,,,,,전체이용가,,
고양시,플레이 포포베(PLAY POPOBE),20170814,,13,영업중,,,,10403,"경기도 고양시 일산동구 정발산로 24, K-116-1호 (장항동, 웨스턴돔2)",경기도 고양시 일산동구 장항동 868번지,10403,37.6546825,126.7726001,,179867.687196662,461402.023019802,청소년게임제공업,유통관련업,,,아케이드게임,7.5,,,,,,,,,,,,,,,,,전체이용가,,
고양시,오락카페 홈플러스킨텍스점,20171212,,13,영업중,,,,10391,"경기도 고양시 일산서구 호수로 817, 지하1층 (대화동, 레이킨스몰)",경기도 고양시 일산서구 대화동 2602번지 지하1층 ,10391,37.6679645069,126.7513867788,,178006.080301401    ,462865.812502378    ,청소년게임제공업,유통관련업,14,기타,,120.29,9,5,,,,,,,,,,,,,,,전체이용가,,
고양시,죠코플스방,20100510,,13,영업중,,,,,"경기도 고양시 덕양구 화신로260번길 37  (화정동,진솔프라자 6층 601호 일부)",경기도 고양시 덕양구 화정동 979번지 진솔프라자 6층 601호 일부,10500,37.6324131,126.8324849,,185147.541774881,458916.597159053,청소년게임제공업,유통관련업,7,기타,CD게임물,201.46,7,2,,250,,,,,,,,,,,,,전체이용가,,
고양시,뽑기의 신,20170620,,13,영업중,,,,10265,"경기도 고양시 덕양구 고골길 1, 103호 (관산동)",경기도 고양시 덕양구 관산동 674-6번지,10265,37.7087370,126.8547871,,187129.849334894,467385.809905963,청소년게임제공업,유통관련업,,,"아이큐브,토이즈팝,스마일토이",31.98,,,,,,,,,,,,,,,,,전체이용가,,
고양시,뽀끼 가즈아,20170308,,13,영업중,,,,10364,"경기도 고양시 일산동구 무궁화로 31-1, 103호 (장항동, 텐폴드프라자)",경기도 고양시 일산동구 장항동 735-3번지 103호,10364,37.6626547,126.7673734,,179410.005005846,462287.585725076,청소년게임제공업,유통관련업,,,아케이드게임,59.4,,,,,,,,,,,,,,,,,전체이용가,,
고양시,뽑앗쓰,20180329,,13,영업중,,,,10466,"경기도 고양시 덕양구 마상로 165, 1층 5호 (성사동)",경기도 고양시 덕양구 성사동 498번지 ,10466,37.6581361386,126.8407316169,,185880.873961824    ,461762.994565571    ,청소년게임제공업,유통관련업,,,"맘모스, 러브푸시, 토이즈팝, 뉴해피트윈멀티",23.4,,,,,,,,,,,,,,,,,전체이용가,,
고양시,신짱뽑기,20180920,,13,영업중,,,,10403,"경기도 고양시 일산동구 정발산로 24, 웨스턴돔2 B동 130호 (장항동)",경기도 고양시 일산동구 장항동 868번지 웨스턴돔2 ,10403,37.6546825345,126.7726001141,,179867.687196662    ,461402.023019802    ,청소년게임제공업,유통관련업,,,마트크레인8/토이파티2,30.72,,,,,,,,,,,,,,,,,전체이용가,,
고양시,와우,20071029,,13,영업중,,031-978-0159,,,"경기도 고양시 덕양구 충장로 22, 105호 (행신동,탑프라자)",경기도 고양시 덕양구 행신동 761-3번지 탑프라자 105호,10526,37.6147208,126.8344281,,185316.605,456953.615,청소년게임제공업,유통관련업,9,기타,,46.75,8,1,,,,,,,,,,,,,,,전체이용가,,
고양시,뽑기놀이터,20171220,,13,영업중,,,,10507,"경기도 고양시 덕양구 지도로115번길 36, 영수2빌딩 105호 (토당동)",경기도 고양시 덕양구 토당동 836-9번지 영수2빌딩,10507,37.6269993,126.8211240,,184145.284695877,458319.382351198,청소년게임제공업,유통관련업,,,"레인보우플러스2, 마켓크래프트",40,,,,,,,,,,,,,,,,,전체이용가,,
고양시,인형뽑기샵,20161021,,13,영업중,,031-914-3939,,10343,"경기도 고양시 일산서구 일현로 36, 1층 (탄현동, 육각수오피스텔)",경기도 고양시 일산서구 탄현동 1574-2번지 육각수오피스텔 1층 ,10343,37.6902686507,126.7625697160,,178992.780838577    ,465352.290427523    ,청소년게임제공업,유통관련업,,,아케이드게임-자이언트 캡쳐,18.62,10,2,,,,,,,,,,,,,,,전체이용가,,
고양시,스마일뽑기방,20180517,,13,영업중,,,,10459,"경기도 고양시 덕양구 마상로114번길 42, 용암빌딩 1층 (주교동)",경기도 고양시 덕양구 주교동 586-3번지 용암빌딩,10459,37.6590482,126.8342034,,185306.590816166,461874.725334425,청소년게임제공업,유통관련업,,,"스마일 스토리, 스마일 스토리2, 스마일 토이",54.44,,,,,,,,,,,,,,,,,전체이용가,,
고양시,뽑기짱,20161226,,13,영업중,,,,10526,"경기도 고양시 덕양구 용현로5번길 50 (행신동, 행신동리치빌1차)",경기도 고양시 덕양구 행신동 760-1번지,10526,37.6146134,126.8349607,,185363.092500522,456941.80047424,청소년게임제공업,유통관련업,,,,45.49,,,,,,,,,,,,,,,,,전체이용가,,
고양시,스트라이크팡 라페점,20170331,,13,영업중,,070-5096-5620,,10401,"경기도 고양시 일산동구 중앙로1275번길 60-30, 120호 (장항동, 라페스타B)",경기도 고양시 일산동구 장항동 768번지 120호,10401,37.6601986,126.7691151,,179538.773119107,462032.199845677,청소년게임제공업,유통관련업,,,아케이드게임 등 14대,73,,,,,,,,,,,,,,,,,전체이용가,,
고양시,레이싱판타지,20180110,,13,영업중,,,,10375,"경기도 고양시 일산서구 일산로 557, 제일프라자 지하1층 비104,비105호 (일산동)","경기도 고양시 일산서구 일산동 1062번지 제일프라자 비104,비105호",10375,37.6780404,126.7659872,,179291.060422239,463996.926468708,청소년게임제공업,유통관련업,7,,"프로젝트 카스2, 그란 투리스모 스포트, 더트 4",109.25,5,2,,,,,,,,,,,,,,,전체이용가,,
고양시,티에프엘(TFL),20170428,,13,영업중,,,,10402,"경기도 고양시 일산동구 중앙로1261번길 57, 307호 (장항동, 대명레이크프라자 1)",경기도 고양시 일산동구 장항동 861-1번지 307호,10402,37.6572110,126.7709604,,179723.820713622    ,461680.941352809    ,청소년게임제공업,유통관련업,,,레이싱게임,102.68,,,,,,,,,,,,,,,,,전체이용가,,
고양시,MICAM,20180518,,13,영업중,,,,10401,"경기도 고양시 일산동구 중앙로1275번길 60-30, 라페스타B 119호 (장항동)",경기도 고양시 일산동구 장항동 768번지 라페스타B ,10401,37.6601986,126.7691151,,179511.696299969    ,462156.749119648    ,청소년게임제공업,유통관련업,,,"스마일크레인, 스마일토이, 토이즈팝",30,,,,,,,,,,,,,,,,,전체이용가,,
고양시,뽑기의 민족,20170622,,13,영업중,,,,10402,"경기도 고양시 일산동구 정발산로 33, 103호 (장항동, 낙원프라자)",경기도 고양시 일산동구 장항동 856-3번지 103호,10402,37.6570789,126.7725133,,179861.623525814,461666.859301925,청소년게임제공업,유통관련업,,,아케이드 게임,63.04,,,,,,,,,,,,,,,,,전체이용가,,
고양시,NOL ZOO,20170213,,13,영업중,,,,10568,경기도 고양시 덕양구 신원로 40-36 (신원동),경기도 고양시 덕양구 신원동 624-1번지,10568,37.6643226,126.8901458,,190243.505013527,462453.218328569,청소년게임제공업,유통관련업,,,,77.34,,,,,,,,,,,,,,,,,전체이용가,,
고양시,SSC뽑기방,20170202,,13,영업중,,,,10308,"경기도 고양시 일산동구 숲속마을1로 64, 103호 (풍동)",경기도 고양시 일산동구 풍동 1294번지,10308,37.6667160,126.8002066,,182307.251218211,462730.162034441,청소년게임제공업,유통관련업,,,아케이드게임,23,,,,,,,,,,,,,,,,,전체이용가,,
고양시,스트라이크팡(STRIKE pang) 라페2호점,20170816,,13,영업중,,,,10364,"경기도 고양시 일산동구 고봉로 32-20, 104,105호 (장항동, M3빌딩)",경기도 고양시 일산동구 장항동 736-3번지,10364,37.6639585,126.7660773,,179294.396584776,462432.699789312,청소년게임제공업,유통관련업,,,아케이드게임,66,,,,,,,,,,,,,,,,,전체이용가,,
고양시,뽑기왕,20170203,,13,영업중,,,,10392,"경기도 고양시 일산서구 한류월드로 300, 1층 1154호 (대화동, 원마운트)",경기도 고양시 일산서구 대화동 2606번지 원마운트 1154호,10392,37.6643761,126.7544363,,178268.135568909,462480.734362689,청소년게임제공업,유통관련업,,,"스마일스토리2, 스마일토이",56,,,,,,,,,,,,,,,,,전체이용가,,
고양시,뽑기놀이터,20170511,,13,영업중,,,,10486,"경기도 고양시 덕양구 행신로 268, 101호 (행신동, 애담메디칼타워)",경기도 고양시 덕양구 행신동 1081-1번지,10486,37.6188885,126.8447374,,186226.57990149,457414.511376753,청소년게임제공업,유통관련업,,,,33.06,,,,,,,,,,,,,,,,,전체이용가,,
고양시,뽀끼뽑기,20180911,,13,영업중,,,,10508,"경기도 고양시 덕양구 능곡로 3, 1층 (토당동)",경기도 고양시 덕양구 토당동 340-6번지 ,10508,37.6212160284,126.8197996531,,184022.231571319    ,457667.34801202     ,청소년게임제공업,유통관련업,,,"코코짱, 러브푸시, 멘토스",34.02,,,,,,,,,,,,,,,,,전체이용가,,
고양시,골드게임장,20170731,,13,영업중,,,,10507,"경기도 고양시 덕양구 토당로 130, 허스프라자 2층 (토당동)",경기도 고양시 덕양구 토당동 251-16번지 허스프라자,10507,37.6263820,126.8181236,,183879.454624704,458252.484993714,청소년게임제공업,유통관련업,,,뉴 샤크 아이템,84.68,,,,,,,,,,,,,,,,,전체이용가,,
고양시,핑크클럽,20140918,,13,영업중,,,,10401,"경기도 고양시 일산동구 중앙로1275번길 38-31, 214,215호 (장항동, 라페스타A동)",경기도 고양시 일산동구 장항동 766번지 라페스타A동 214호,10401,37.6606585,126.7693177,,179580.33125846,462064.220892906,청소년게임제공업,유통관련업,,,엣지MUSIC BOX(엣지뮤직박스),138.82,,,,,,,,,,,,,,,,,전체이용가,,
고양시,월드사격장,20170413,,13,영업중,,,,10392,"경기도 고양시 일산서구 한류월드로 300, 1층 1227호 (대화동, 원마운트)",경기도 고양시 일산서구 대화동 2606번지 원마운트 1층 1227호,10392,37.6643761,126.7544363,,178268.135568909,462480.734362689,청소년게임제공업,유통관련업,,,"슈퍼루키2,더 타겟,트윈크레프트,골든박스,마켓크레프트3,리틀팡팡2",41,,,,,,,,,,,,,,,,,전체이용가,,
고양시,황금PC방,20161206,,13,영업중,,,,10497,"경기도 고양시 덕양구 화정로 53-1 (화정동, 글로리아빌딩)",경기도 고양시 덕양구 화정동 967-3번지,10497,37.6353861,126.8323422,,185138.139493965,459248.435650701,청소년게임제공업,유통관련업,,,,31,,,,,,,,,,,,,,,,,전체이용가,,
고양시,신원당게임랜드,20190712,,13,영업중,,,,10464,"경기도 고양시 덕양구 고양대로1369번길 7, 대도빌딩 2층 (성사동)",경기도 고양시 덕양구 성사동 700-7번지 대도빌딩 2층 ,10464,37.6552672244,126.8363197639,,185489.125437641    ,461433.229677339    ,청소년게임제공업,유통관련업,,,골드해적,252.66,,,,,,,,,,,,,,,,,전체이용가,,
고양시,핫플레이스,20190708,,13,영업중,,,,10401,"경기도 고양시 일산동구 무궁화로 20-11, 라페스타 F F동 121호 (장항동)",경기도 고양시 일산동구 장항동 761번지 라페스타 F ,10401,37.6618172,126.7675461,,179402.901067853    ,462211.337473083    ,청소년게임제공업,유통관련업,,,"토이즈팝8대, 스마일토이2대, 조아조아윷놀이1대",65.5,,,,,,,,,,,,,,,,,전체이용가,,
고양시,(주)천우개발 히어로 스포츠파크 고양지점,20190924,,13,영업중,,,,10495,"경기도 고양시 덕양구 중앙로558번길 21, 롯데마트 고양점 별관 1층 (행신동)",경기도 고양시 덕양구 행신동 944번지 롯데마트 고양점 별관 1층 ,10495,37.6245795227,126.8358671893,,185447.426056462    ,458048.974229598    ,청소년게임제공업,유통관련업,5,,,112,5,0,,,,,,,,,,,,,,,전체이용가,,
