시군명,사업장명,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,폐업일자,소재지시설전화번호,소재지면적정보,도로명우편번호,소재지도로명주소,소재지지번주소,소재지우편번호,WGS84위도,WGS84경도,업태구분명정보,X좌표값,Y좌표값,문화체육업종명,공사립구분명,보험가입여부코드
수원시,세롬당구장,20160920,,13,영업중,,,,16350,"경기도 수원시 장안구 파장로 56, 2층 (파장동)",경기도 수원시 장안구 파장동 590-9 2층 ,16350,37.3057966303,126.9945316083,,199456.676744274    ,422655.848255317    ,당구장업,사립,
수원시,귀빈당구장,20080321,,13,영업중,,,,16566,경기도 수원시 권선구 세권로165번길 30-25 (권선동),경기도 수원시 권선구 권선동 1054-7 ,441824,37.2570930521,127.0246509163,,202112.53898184     ,417242.417415439    ,당구장업,사립,
수원시,나이스큐,20031119,,13,영업중,,269-8274,,,경기도 수원시 장안구 수성로350번길 40  (영화동),경기도 수원시 장안구 영화동 342-18 ,440819,37.2913368306,127.0113370846,,200932.582814518    ,421040.501393849    ,당구장업,사립,0
수원시,큐당구클럽,20120928,,13,영업중,,,,442860,"경기도 수원시 팔달구 동말로 72, 나동 2층 (화서동)",경기도 수원시 팔달구 화서동 97-1 나동 2층 ,442860,37.2785796774,127.0020908832,,200114.499080724    ,419620.841934897    ,당구장업,사립,
수원시,해피당구클럽,20120621,,13,영업중,,,,16606,"경기도 수원시 권선구 하탑로 27, 301호 (탑동)",경기도 수원시 권선구 탑동 835-5 301호,441440,37.2689605937,126.9746905771,,197683.870378849    ,418559.093587251    ,당구장업,사립,
수원시,남창당구장,19921130,,13,영업중,,256-5741,,,,경기도 수원시 팔달구 남창동 35-1 ,442030,,,,,,당구장업,사립,0
수원시,위즈당구클럽,20160325,,13,영업중,,,,16311,"경기도 수원시 장안구 송정로104번길 2 (정자동, 성심한의원)",경기도 수원시 장안구 정자동 9-1 ,16311,37.2952997037,127.0083779626,,200670.418628291    ,421480.7250518      ,당구장업,사립,
수원시,동신당구장,19990928,,13,영업중,,,,,경기도 수원시 권선구 금곡로 19  (금곡동),경기도 수원시 권선구 금곡동 757-12 ,441460,37.2694522989,126.9384597675,,194467.944129478    ,418611.178851051    ,당구장업,사립,0
수원시,미션당구장,20041001,,13,영업중,,234-2324,,16553,경기도 수원시 권선구 동수원로242번길 20 (권선동),경기도 수원시 권선구 권선동 1297-5 ,441885,37.2504210000,127.0355741377,,203086.65413936     ,416498.420690102    ,당구장업,사립,
수원시,거북이당구클럽,20100319,,13,영업중,,031-226-3933,,,경기도 수원시 권선구 하탑로9번길 4 (탑동),경기도 수원시 권선구 탑동 819-1 ,441440,37.2686100043,126.9728771503,,197522.968550906    ,418520.382994228    ,당구장업,사립,
수원시,오케이당구클럽,20110524,,13,영업중,,,,,경기도 수원시 권선구 덕영대로1201번길 16  (권선동),경기도 수원시 권선구 권선동 1192-2 ,441831,37.2498199557,127.0227007809,,201946.760979739    ,416431.225222474    ,당구장업,사립,
수원시,DS당구클럽,20160309,,13,영업중,,031-203-3331,,16705,"경기도 수원시 영통구 매영로393번길 33, 3층 (영통동, 영혁빌딩)",경기도 수원시 영통구 영통동 1008-13 ,16705,37.2507070100,127.0757601014,,206648.473395737    ,416531.430308633    ,당구장업,사립,
수원시,삼성당구장,20000428,,13,영업중,,211-3949,,16519,"경기도 수원시 영통구 매영로 143, 원천원흥프라자 (원천동)",경기도 수원시 영통구 원천동 550-2 원천원흥프라자 ,16519,37.2666256873,127.0585050996,,205117.276540411    ,418302.636818337    ,당구장업,사립,
수원시,드림당구클럽,20190416,,13,영업중,,,,16262,"경기도 수원시 팔달구 중부대로 17, 3층 (영동)",경기도 수원시 팔달구 영동 28-15 ,16262,37.2755121388,127.0188501551,,201601.368926248    ,419283.05145314     ,당구장업,사립,
수원시,당구야놀자,20110527,,13,영업중,,8013-1919,,,경기도 수원시 권선구 세지로 28 (세류동),경기도 수원시 권선구 세류동 1090-8 ,441878,37.2547226751,127.0158249566,,201332.957022501    ,416979.092653585    ,당구장업,사립,
수원시,신대림당구장,19971110,,13,영업중,,224-8397,,,경기도 수원시 권선구 세권로 135-1  (권선동),경기도 수원시 권선구 권선동 1000-5 ,441822,37.2570533071,127.0192720623,,201638.005739817    ,417238.806410831    ,당구장업,사립,0
수원시,일급비밀당구장,20030521,,13,영업중,,256-3627,,,,경기도 수원시 팔달구 매산로1가 11-22 ,442081,,,,,,당구장업,사립,0
수원시,한솔당구장,20030516,,13,영업중,,,,,,경기도 수원시 장안구 정자동 467-1 ,440840,37.3030946119,126.9908260377,,199124.13677605     ,422354.897072942    ,당구장업,사립,0
수원시,이지당구클럽,20080711,,13,영업중,,245-8461,,16286,경기도 수원시 장안구 조원로 73 (조원동),경기도 수원시 장안구 조원동 742-8 ,440847,37.2998057824,127.0169239603,,201428.434693775    ,421980.418573473    ,당구장업,사립,
수원시,하마당구장,20030519,,13,영업중,,248-5234,,,경기도 수원시 장안구 파장로82번길 16  (파장동),경기도 수원시 장안구 파장동 580-12 ,440853,37.3070952496,126.9925707137,,199264.155478243    ,422783.784793858    ,당구장업,사립,0
수원시,진흥당구장,20030519,,13,영업중,,031-243-8609,,,경기도 수원시 장안구 경수대로927번길 12-26 (송죽동),경기도 수원시 장안구 송죽동 499-1 ,440805,37.3020824239,127.0072392994,,200569.951463321    ,422234.892234334    ,당구장업,사립,
수원시,우만당구클럽,20170601,,13,영업중,,243-5093,,16237,"경기도 수원시 팔달구 경수대로656번길 55-21, 2층 (우만동)",경기도 수원시 팔달구 우만동 504 ,16237,37.2860506442,127.0303802140,,202623.076693823    ,420452.125648927    ,당구장업,사립,
수원시,하나당구장,19911207,,13,영업중,,212-0675,,16676,"경기도 수원시 영통구 신원로 202, 돈차르 (매탄동)",경기도 수원시 영통구 매탄동 556-3 돈차르 ,16676,37.2537786874,127.0603617615,,205286.351069888    ,416875.518418057    ,당구장업,사립,
수원시,경희당구클럽,20110920,,13,영업중,,,,16702,"경기도 수원시 영통구 덕영대로 1707, 4층 (영통동)",경기도 수원시 영통구 영통동 1024-13 ,16702,37.2479935423,127.0782108479,,206867.122329698    ,416231.656683906    ,당구장업,사립,
수원시,스타당구클럽,20120223,,13,영업중,,,,16676,경기도 수원시 영통구 삼성로 176-1 (매탄동),경기도 수원시 영통구 매탄동 414-54 ,443803,37.2586906317,127.0577620121,,205047.964934947    ,417420.014628713    ,당구장업,사립,
수원시,여우당구클럽,20050901,,13,영업중,,,,,경기도 수원시 팔달구 장다리로 193  (인계동),경기도 수원시 팔달구 인계동 991-12 ,442833,37.2671440734,127.0247681985,,202124.858551068    ,418352.217233618    ,당구장업,사립,0
수원시,JOY(조이) 당구장,20170921,,13,영업중,,,,16439,"경기도 수원시 팔달구 팔달로 157, 1층 (화서동)",경기도 수원시 팔달구 화서동 68-18번지 1층,16439,37.2823716721,127.0057095740,,200443              ,420044              ,당구장업,사립,
수원시,삼성당구클럽,20030614,,13,영업중,,297-8240,,440828,경기도 수원시 장안구 서부로 2107 (율전동),경기도 수원시 장안구 율전동 433-79 ,440828,37.2968563026,126.9701301797,,197279.035900134    ,421653.522834681    ,당구장업,사립,
수원시,놀자당구장,20100512,,13,영업중,,,,,경기도 수원시 권선구 탑동로 14 (탑동),경기도 수원시 권선구 탑동 843-9 ,441440,37.2701888997,126.9752347090,,197732.214221546    ,418694.336125112    ,당구장업,사립,
수원시,록키당구장,20090623,,13,영업중,,031-415-6269,,16282,"경기도 수원시 장안구 조원로 72, 3층 (조원동)",경기도 수원시 장안구 조원동 739-24 3층 ,16282,37.2998527840,127.0173975596,,201471.298894338    ,421986.263411403    ,당구장업,사립,
수원시,뉴탑당구장,20020712,,13,영업중,,,,,경기도 수원시 권선구 금호로 196  (탑동),경기도 수원시 권선구 탑동 747-4 ,441440,37.2744633848,126.9716068726,,197422.301701285    ,419174.613704969    ,당구장업,사립,0
수원시,프라자당구장,20071008,,13,영업중,,,,,경기도 수원시 장안구 영화로26번길 21 (영화동),경기도 수원시 장안구 영화동 356-1 ,440819,37.2901348911,127.0105889724,,200866.757113973    ,420908.149055779    ,당구장업,사립,
수원시,승리당구클럽,20130513,,13,영업중,,225-5023,,16561,"경기도 수원시 권선구 권광로 96, 2층 (권선동)",경기도 수원시 권선구 권선동 1039-17 2층 ,441824,37.2563935160,127.0300569235,,202592.021969575    ,417163.301748817    ,당구장업,사립,
수원시,팡팡당구장,20150303,,13,영업중,,,,16442,"경기도 수원시 팔달구 팔달로107번길 49, 2층 (화서동)",경기도 수원시 팔달구 화서동 109-3 2층 ,442862,37.2782217297,127.0005704282,,199979.953967784    ,419582.172881882    ,당구장업,사립,
수원시,킹당구클럽,20111207,,13,영업중,,247-3456,,16285,"경기도 수원시 장안구 조원로111번길 39 (조원동, 치환BD 3층)",경기도 수원시 장안구 조원동 759-17 치환BD 3층 ,440848,37.3007004401,127.0130818624,,201088.009221625    ,422080.868554436    ,당구장업,사립,
수원시,블루윙스 당구장,20181001,,13,영업중,,,,16541,"경기도 수원시 영통구 동탄원천로 1009, 3층 (매탄동)",경기도 수원시 영통구 매탄동 815-13 ,16541,37.2633654194,127.0496709790,,204336.270694839    ,417940.872303172    ,당구장업,사립,
수원시,스위스당구클럽,20200812,,13,영업중,,,,16455,"경기도 수원시 팔달구 갓매산로 65, 3층 (매산로2가)",경기도 수원시 팔달구 매산로2가 26-20 ,16455,37.2696532393,127.0036046366,,200248.913049976    ,418633.68220186     ,당구장업,사립,
수원시,봉봉당구장,20120724,,13,영업중,,,,16564,"경기도 수원시 권선구 세지로82번길 3, 2층 (권선동)",경기도 수원시 권선구 권선동 979-8 2층 ,441821,37.2592121070,127.0181531707,,201540.488034945    ,417476.616432119    ,당구장업,사립,
수원시,라이온스당구장,20040320,,13,영업중,,211-3277,,16544,경기도 수원시 영통구 인계로 280 (매탄동),경기도 수원시 영통구 매탄동 819-1 ,16544,37.2632778491,127.0479798174,,204186.653466006    ,417928.293713189    ,당구장업,사립,
수원시,세븐당구클럽,20090623,,13,영업중,,,,16237,"경기도 수원시 팔달구 팔달문로163번길 49, 5층 (우만동)",경기도 수원시 팔달구 우만동 514-5 ,16237,37.2848684298,127.0323053478,,202788.807331227    ,420324.375105428    ,당구장업,사립,
수원시,에이스당구장,19990202,,13,영업중,,215-4448,,,경기도 수원시 팔달구 아주로 9 (우만동),경기도 수원시 팔달구 우만동 578-1 ,442820,37.2757818316,127.0437089955,,203802.961311728    ,419314.479736655    ,당구장업,사립,
수원시,SBS당구장,20051014,,13,영업중,,234-6626,,16546,경기도 수원시 영통구 매탄로 49 (매탄동),경기도 수원시 영통구 매탄동 1170 ,16546,37.2557399611,127.0403792161,,203510.364024459    ,417090.292756719    ,당구장업,사립,
수원시,고고당구클럽,20080501,,13,영업중,,,,16489,"경기도 수원시 팔달구 인계로138번길 41, 5층 (인계동)",경기도 수원시 팔달구 인계동 1038-10 ,16489,37.2651366178,127.0322243960,,202787.917174896    ,418131.602923297    ,당구장업,사립,
수원시,신삼원당구장,20010309,,13,영업중,,224-2828,,,,경기도 수원시 권선구 세류동 351 ,441868,37.2597376311,127.0097583727,,,,당구장업,사립,0
수원시,JB BILLIARDS,20141205,,13,영업중,,,,16655,경기도 수원시 권선구 정조로 445 (세류동),경기도 수원시 권선구 세류동 587-3 ,441872,37.2490476209,127.0123432366,,201019.303553343    ,416346.92194342     ,당구장업,사립,
수원시,메가당구클럽,20180713,,13,영업중,,031-258-3949,,16305,"경기도 수원시 장안구 경수대로927번길 16, 2층 (송죽동)",경기도 수원시 장안구 송죽동 500-34 ,16305,37.3012834493,127.0080230765,,200641.886386673    ,422143.936084269    ,당구장업,사립,
수원시,25시당구장,20030411,,13,영업중,,,,,,경기도 수원시 팔달구 화서동 26-28 ,442858,37.2853449411,127.0079451662,,200639.795546246    ,420384.112520537    ,당구장업,사립,0
수원시,신용당구장,20030408,,13,영업중,,,,,경기도 수원시 장안구 창훈로60번길 5 (연무동),경기도 수원시 장안구 연무동 25 ,440807,37.2975755570,127.0294059326,,202531.636198851    ,421740.095554744    ,당구장업,사립,
수원시,성대당구장,20030529,,13,영업중,,291-1030,,,경기도 수원시 장안구 서부로2126번길 9 (율전동),경기도 수원시 장안구 율전동 288-4 ,440825,37.2981815127,126.9721856838,,197462.117600132    ,421800.947510277    ,당구장업,사립,
수원시,썬당구장,20030303,,13,영업중,,226-1091,,16481,"경기도 수원시 팔달구 장다리로 276, 4층 (인계동, 동부빌딩)",경기도 수원시 팔달구 인계동 957 동부빌딩 4층 ,442832,37.2739813005,127.0281880217,,202429.877141598    ,419111.96379962     ,당구장업,사립,
수원시,스피드당구장,20081209,,13,영업중,,278-0155,,,,경기도 수원시 권선구 세류동 105-12 ,441110,,,,,,당구장업,사립,0
수원시,당구존,20140115,,13,영업중,,206-8006,,16702,"경기도 수원시 영통구 덕영대로 1699, 501호 (영통동)",경기도 수원시 영통구 영통동 1024-7 501호,443814,37.2479715332,127.0770946845,,206768.933955818    ,416231.688186001    ,당구장업,사립,
수원시,탑당구클럽,20030519,,13,영업중,,269-6090,,16334,"경기도 수원시 장안구 정자천로173번길 11-10, 5층 (정자동)",경기도 수원시 장안구 정자동 876-5 뱅뱅프라자 ,16334,37.2957441790,126.9940685921,,199403.271243086    ,421530.537168156    ,당구장업,사립,
수원시,월드당구장,20070917,,13,영업중,,,,,경기도 수원시 장안구 송원로 39  (송죽동),경기도 수원시 장안구 송죽동 503-16 ,440806,37.2991869784,127.0067617273,,200538.57448681     ,421914.983377587    ,당구장업,사립,0
수원시,LA당구클럽,20100312,,13,영업중,,,,16712,경기도 수원시 영통구 봉영로 1761 (영통동),경기도 수원시 영통구 영통동 945-7 ,16712,37.2662951346,127.0816614724,,207169.979083254    ,418263.875723774    ,당구장업,사립,
수원시,센트럴당구클럽,20040811,,13,영업중,,206-3369,,16691,"경기도 수원시 영통구 영통로 136, 센트럴타워 610호 (망포동)",경기도 수원시 영통구 망포동 386 센트럴타워 610호,16691,37.2396568905,127.0563624710,,204933.25584122     ,415306.241524918    ,당구장업,사립,
수원시,뉴맘모스당구장,19981121,,13,영업중,,031-204-9207,,16712,"경기도 수원시 영통구 봉영로 1767, 한솔프라자 (영통동)",경기도 수원시 영통구 영통동 945-4 한솔프라자 ,16712,37.2667817991,127.0816362234,,207169.931623656    ,418327.72553416     ,당구장업,사립,
수원시,큐 당구클럽,20180406,,13,영업중,,,,16321,"경기도 수원시 팔달구 수성로157번길 7, 2층 (화서동)",경기도 수원시 팔달구 화서동 679-8 ,16321,37.2864870979,126.9899113605,,199035.693814461    ,420502.429433342    ,당구장업,사립,
수원시,노송당구장,20030519,,13,영업중,,,,,,경기도 수원시 장안구 이목동 323-1 ,440310,37.3136179607,126.9858930496,,198683.336915499    ,423521.272988278    ,당구장업,사립,0
수원시,뉴플러스 당구장,20080501,,13,영업중,,,,16564,경기도 수원시 권선구 세지로82번길 53 (권선동),경기도 수원시 권선구 권선동 986 ,441821,37.2585022213,127.0209205973,,201785.272325209    ,417398.254206141    ,당구장업,사립,
수원시,국제당구장,19991215,,13,영업중,,224-4465,,,,경기도 수원시 팔달구 인계동 209-12 ,442827,37.2769628196,127.0280823826,,,,당구장업,사립,0
수원시,칠보당구클럽,20140805,,13,영업중,,,,16395,"경기도 수원시 권선구 칠보로241번길 19-1, 1층 (호매실동)",경기도 수원시 권선구 호매실동 80-18 1층 ,441882,37.2696092781,126.9586137896,,196258.167420963    ,418626.771349384    ,당구장업,사립,
수원시,공원당구클럽,20080612,,13,영업중,,242-0220,,,경기도 수원시 장안구 정조로1088번길 7 (송죽동),경기도 수원시 장안구 송죽동 456-12 ,440804,37.3025251366,127.0031742694,,200209.892523526    ,422283.223593162    ,당구장업,사립,
수원시,킹당구장,20090707,,13,영업중,,295-2737,,,경기도 수원시 팔달구 일월로22번길 3  (화서동),경기도 수원시 팔달구 화서동 724-1 ,442150,37.2855609130,126.9800691394,,198160.351819301    ,420399.28127682     ,당구장업,사립,
수원시,당수 당구장,20170221,,13,영업중,,406-8259,,16375,"경기도 수원시 권선구 당진로 20, 303호 (당수동, 당수프라자)",경기도 수원시 권선구 당수동 232-2 ,16375,37.2908358085,126.9409070100,,194688.063068022    ,420985.985346657    ,당구장업,사립,
수원시,원당구장,20020902,,13,영업중,,224-2828,,,,경기도 수원시 권선구 세류동 351 ,441868,37.2597376311,127.0097583727,,,,당구장업,사립,0
수원시,시스템당구나라,20090623,,13,영업중,,291-0448,,16604,경기도 수원시 권선구 금호로 222 (탑동),경기도 수원시 권선구 탑동 758-2 ,441440,37.2750433454,126.9743212044,,197650.781206903    ,419234.479913012    ,당구장업,사립,
수원시,OK당구장,20090327,,13,영업중,,031-268-1505,,,경기도 수원시 장안구 경수대로1081번길 21 (파장동),경기도 수원시 장안구 파장동 578 ,440853,37.3083251123,126.9934990695,,199348.715562063    ,422919.805585304    ,당구장업,사립,
수원시,엄지당구장,20070405,,13,영업중,,,,,경기도 수원시 권선구 경수대로54번길 99-6  (곡반정동),경기도 수원시 권선구 곡반정동 584-6 ,441400,37.2353226664,127.0264899708,,202276.690588835    ,414822.349361423    ,당구장업,사립,0
수원시,임팩트당구클럽,19980622,,13,영업중,,256-7537,,,경기도 수원시 팔달구 매산로 1  (매산로1가),경기도 수원시 팔달구 매산로1가 59-6 ,442081,37.2670946455,127.0017830474,,200088.749570894    ,418349.612113634    ,당구장업,사립,0
수원시,스파이더 당구클럽,20170329,,13,영업중,,234-5251,,16490,"경기도 수원시 팔달구 효원로249번길 46-18, 3층 (인계동, 상주빌딩)",경기도 수원시 팔달구 인계동 1043-1 ,16490,37.2640584063,127.0308213155,,202663.713224384    ,418014.706782364    ,당구장업,사립,
수원시,꽃보다당구장,20090327,,13,영업중,,,,16705,경기도 수원시 영통구 청명남로34번길 12 (영통동),경기도 수원시 영통구 영통동 1010-3 ,16705,37.2522317958,127.0761574970,,206684.041695837    ,416701.964757567    ,당구장업,사립,
수원시,스카이당구클럽,20080526,,13,영업중,,292-3979,,16636,"경기도 수원시 권선구 오목천로57번길 10-24, 401호 (오목천동)",경기도 수원시 권선구 오목천동 551-1 401호,441851,37.2403909133,126.9696350245,,197230.889803131    ,415390.653129444    ,당구장업,사립,
수원시,123당구클럽,20030519,,13,영업중,,,,,경기도 수원시 장안구 조원로112번길 2 (조원동),경기도 수원시 장안구 조원동 729-16 ,440847,37.3023911842,127.0143347376,,201202.010058118    ,422268.554582106    ,당구장업,사립,
수원시,장그린당구장,19990326,,13,영업중,,,,,경기도 수원시 권선구 칠보로241번길 20  (호매실동),경기도 수원시 권선구 호매실동 80-15 ,441882,37.2697980482,126.9584996499,,196245.951015053    ,418647.459926567    ,당구장업,사립,0
수원시,우리당구클럽,20030528,,13,영업중,,,,,,경기도 수원시 팔달구 남수동 66 ,442170,,,,,,당구장업,사립,0
수원시,그라운드당구장,20030425,,13,영업중,,,,,,경기도 수원시 장안구 정자동 391-4 ,440839,,,,,,당구장업,사립,0
수원시,가인당구장,20110818,,13,영업중,,,,,경기도 수원시 권선구 구운로47번길 6  (구운동),경기도 수원시 권선구 구운동 947-8 ,441819,37.2779131761,126.9730604435,,197544.915835472    ,419552.939313205    ,당구장업,사립,
수원시,SJ당구장,20080605,,13,영업중,,,,16524,경기도 수원시 영통구 매영로 39 (매탄동),경기도 수원시 영통구 매탄동 198-92 ,16524,37.2694220316,127.0471084590,,204106.904326945    ,418611.158929859    ,당구장업,사립,
수원시,캐롬카페당구클럽,20030918,,13,영업중,,243-3649,,,경기도 수원시 팔달구 갓매산로 51 (매산로2가),경기도 수원시 팔달구 매산로2가 27 ,442847,37.2689540937,127.0045453595,,200331.678610253    ,418556.489425868    ,당구장업,사립,
수원시,세븐당구장,20121106,,13,영업중,,,,16385,"경기도 수원시 권선구 금곡로102번길 30, 폴리프라자 406,407,408호 (금곡동)","경기도 수원시 권선구 금곡동 1083 폴리프라자 406,407,408호 ",16385,37.2728632294,126.9411414580,,194708.627177878    ,418983.702877258    ,당구장업,사립,
수원시,당구마을,20071001,,13,영업중,,,,,경기도 수원시 권선구 세권로138번길 33  (세류동),경기도 수원시 권선구 세류동 1083-4 ,441878,37.2553471941,127.0186626858,,201585.563795649    ,417047.794017937    ,당구장업,사립,0
수원시,3F당구장,20030519,,13,영업중,,258-5959,,,,경기도 수원시 장안구 연무동 4-20 ,440807,37.3001316673,127.0307101625,,202703.1299431      ,422040.920617786    ,당구장업,사립,0
수원시,매직당구장,20090407,,13,영업중,,,,,경기도 수원시 영통구 반달로 21  (영통동),경기도 수원시 영통구 영통동 1009-6 ,443814,37.2516329244,127.0750557879,,206587.57845747     ,416636.094807733    ,당구장업,사립,
수원시,발리당구장,20030428,,13,영업중,,,,,경기도 수원시 장안구 장안로 9 (영화동),경기도 수원시 장안구 영화동 446-7 ,440822,37.2860622126,127.0066330619,,200515.076638221    ,420459.608381977    ,당구장업,사립,
수원시,차차차당구장,20021107,,13,영업중,,237-5961,,,경기도 수원시 권선구 평동로 47,경기도 수원시 권선구 고색동 177-8 ,441806,37.2560436174,126.9911992739,,199154.7908438      ,417143.454970893    ,당구장업,사립,0
수원시,애니콜당구장,20030530,,13,영업중,,213-2976,,,,경기도 수원시 영통구 매탄동 383-10 ,443803,37.2609046981,127.0593933064,,205203.110860643    ,417672.745517041    ,당구장업,사립,0
수원시,K빌리어드 당구장,19970828,,13,영업중,,239-1231,,16489,경기도 수원시 팔달구 인계로138번길 27 (인계동),경기도 수원시 팔달구 인계동 1038-15 ,442834,37.2657054180,127.0324577208,,202808.046148003    ,418194.903515317    ,당구장업,사립,
수원시,청명당구장,20081209,,13,영업중,,,,16675,경기도 수원시 영통구 매영로238번길 30 (원천동),경기도 수원시 영통구 원천동 364-1 ,16675,37.2604682452,127.0631196961,,205531.609367658    ,417619.534383488    ,당구장업,사립,
수원시,한게임당구장,20080124,,13,영업중,,,,,,경기도 수원시 팔달구 인계동 758-8 ,442831,,,,,,당구장업,사립,
수원시,터미널당구장,20080219,,13,영업중,,245-9237,,,경기도 수원시 권선구 경수대로277번길 7  (세류동),경기도 수원시 권선구 세류동 1120-11 ,441879,37.2519050054,127.0189439367,,201605.599085331    ,416664.844310396    ,당구장업,사립,0
수원시,센타당구장,20031030,,13,영업중,,254-0528,,,경기도 수원시 장안구 만석로19번길 25-5  (천천동),경기도 수원시 장안구 천천동 527-7 ,440330,37.2962104703,126.9830760463,,198427.050760761    ,421580.780272366    ,당구장업,사립,0
수원시,큐당구클럽,20030227,,13,영업중,,242-5532,,16334,경기도 수원시 장안구 정자천로173번길 11-13 (정자동),경기도 수원시 장안구 정자동 878-10 ,440841,37.2953389515,126.9941615672,,199412.331626842    ,421483.486572244    ,당구장업,사립,
수원시,금호당구클럽,20100415,,13,영업중,,293-8110,,,경기도 수원시 권선구 매곡로 112  (금곡동),경기도 수원시 권선구 금곡동 238-5 ,441839,37.2707163532,126.9582562152,,196228.329239728    ,418749.345537918    ,당구장업,사립,
수원시,준당구장,20030411,,13,영업중,,,,,,경기도 수원시 장안구 영화동 338-17 ,440819,37.2899849835,127.0119714705,,200995.979891804    ,420900.521610302    ,당구장업,사립,0
수원시,한게임당구장,20180724,,13,영업중,,,,16456,"경기도 수원시 팔달구 향교로57번길 13, 미래빌딩 3층 (매산로2가)",경기도 수원시 팔달구 매산로2가 9-1 미래빌딩 ,16456,37.2701801717,127.0067479895,,200526.786703073    ,418691.757511382    ,당구장업,사립,
수원시,매직당구장,20000906,,13,영업중,,205-0925,,16705,경기도 수원시 영통구 반달로 21 (영통동),경기도 수원시 영통구 영통동 1009-6 ,443814,37.2516329244,127.0750557879,,206587.57845747     ,416636.094807733    ,당구장업,사립,
수원시,황제당구장,20070327,,13,영업중,,211-7624,,16545,"경기도 수원시 영통구 매탄로100번길 9, 용문빌딩 (매탄동)",경기도 수원시 영통구 매탄동 1263-2 용문빌딩 ,16545,37.2596022205,127.0438178910,,203814.859511608    ,417518.225512927    ,당구장업,사립,
수원시,왕실당구장,19941210,,13,영업중,,295-7200,,,경기도 수원시 권선구 금호로 22 (호매실동),경기도 수원시 권선구 호매실동 402-17 ,441884,37.2686065978,126.9542222994,,195867.061777174    ,418521.160794747    ,당구장업,사립,0
수원시,영원당구장,20060613,,13,영업중,,,,,경기도 수원시 권선구 정조로 590 (세류동),경기도 수원시 권선구 세류동 149-3 ,441865,37.2615204040,127.0139206395,,201164.77235378     ,417729.686726936    ,당구장업,사립,
수원시,콩당구클럽,20070523,,13,영업중,,247-0592,,,경기도 수원시 장안구 송정로 54 (정자동),경기도 수원시 장안구 정자동 35-3 ,440832,37.2958448971,127.0029474222,,200189.897278929    ,421542.177705453    ,당구장업,사립,0
수원시,필당구,20141210,,13,영업중,,,,16524,경기도 수원시 영통구 매영로39번길 6 (매탄동),경기도 수원시 영통구 매탄동 199-77 ,443801,37.2694686097,127.0475029383,,204141.828036081    ,418615.85057231     ,당구장업,사립,
수원시,스타당구클럽,20091012,,13,영업중,,,,16687,"경기도 수원시 영통구 영통로 103, 뉴LG프라자 304호 (망포동)",경기도 수원시 영통구 망포동 570-5 뉴LG프라자 ,16687,37.2373836064,127.0583036527,,205097.030932658    ,415047.898159533    ,당구장업,사립,
수원시,런던당구장,19941006,,13,영업중,,239-3338,,,,경기도 수원시 권선구 세류동 987-2 ,441876,37.2525470714,127.0141424159,,201187.9681721      ,416744.760732699    ,당구장업,사립,0
수원시,구운당구장,20080508,,13,영업중,,296-0304,,,경기도 수원시 권선구 구운로 34 (구운동),경기도 수원시 권선구 구운동 496-4 ,441819,37.2772893913,126.9746778237,,197682.537860436    ,419484.206005144    ,당구장업,사립,
수원시,도원당구클럽,20090731,,13,영업중,,296-7079,,,경기도 수원시 권선구 금곡로 11  (금곡동),경기도 수원시 권선구 금곡동 779-7 ,441460,37.2686779329,126.9386346978,,194479.662176931    ,418525.605681407    ,당구장업,사립,
수원시,동양당구장,19940426,,13,영업중,,255-8283,,,경기도 수원시 팔달구 정조로758번길 5  (팔달로3가),경기도 수원시 팔달구 팔달로3가 29-3 ,442023,37.2758206371,127.0171336705,,201448.046015629    ,419318.34194293     ,당구장업,사립,0
수원시,대인당구장,20050610,,13,영업중,,251-9152,,16251,"경기도 수원시 팔달구 화서문로 52, 2층 (신풍동)",경기도 수원시 팔달구 신풍동 30 ,16251,37.2853163538,127.0137224987,,201146.778578125    ,420370.794312394    ,당구장업,사립,
수원시,아울렛당구장,20080917,,13,영업중,,241-7995,,16295,"경기도 수원시 장안구 경수대로 950, 아울렛쇼핑타운 215~217호 (조원동)",경기도 수원시 장안구 조원동 893 아울렛쇼핑타운 ,16295,37.3035437598,127.0075005776,,200590.511345382    ,422392.384420752    ,당구장업,사립,
수원시,동궁당구장,20030411,,13,영업중,,,,,,경기도 수원시 장안구 율전동 433-17 ,440828,,,,,,당구장업,사립,0
수원시,빌라이크당구클럽,20180808,,13,영업중,,031-293-3979,,16393,"경기도 수원시 권선구 금곡로196번길 68, CM타워 402~404호 (금곡동)",경기도 수원시 권선구 금곡동 1124-2 CM타워 402~404호 ,16393,37.2733697312,126.9550451467,,195943.229041496    ,419047.428597659    ,당구장업,사립,
수원시,옵티머스당구클럽천천점,20190724,,13,영업중,,0312693939,,16329,"경기도 수원시 장안구 만석로19번길 41-9, 롯데프라자 9층 (천천동)",경기도 수원시 장안구 천천동 527-1 롯데프라자 ,16329,37.2967587724,126.9827225257,,198396.91049569     ,421641.989120283    ,당구장업,사립,
수원시,스타당구장,20080904,,13,영업중,,235-4939,,,경기도 수원시 팔달구 장다리로 215  (인계동),경기도 수원시 팔달구 인계동 974-4 ,442832,37.2690671151,127.0255343458,,202194.757161805    ,418572.175274377    ,당구장업,사립,0
